genus,species,sample_start_date,sample_end_date,month,sample_value,sample_unit,sample_sex,sample_stage,sample_location,sample_lat_dd,sample_long_dd,sample_name,species_id_method,location_description
Culex,pipiens,6/11/2023,6/17/2023,Jun,91,pool size,female,adult,Bondeno,44.883333,11.416667,WN023A_14906,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Bondeno,44.883333,11.416667,WN023A_14905,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Bondeno,44.883333,11.416667,WN023A_14904,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Bondeno,44.883333,11.416667,WN023A_14903,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Bondeno,44.883333,11.416667,WN023A_14902,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,55,pool size,female,adult,Concordia Sulla Secchia,44.916667,10.983333,WN021B_14901,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Concordia Sulla Secchia,44.916667,10.983333,WN021B_14900,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Concordia Sulla Secchia,44.916667,10.983333,WN021B_14899,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Concordia Sulla Secchia,44.916667,10.983333,WN021B_14898,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Concordia Sulla Secchia,44.916667,10.983333,WN021B_14897,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Concordia Sulla Secchia,44.916667,10.983333,WN021B_14896,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Concordia Sulla Secchia,44.916667,10.983333,WN021B_14895,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Concordia Sulla Secchia,44.916667,10.983333,WN021B_14894,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,176,pool size,female,adult,Ostellato,44.75,11.933333,WN068A_14893,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Ostellato,44.75,11.933333,WN068A_14892,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Ostellato,44.75,11.933333,WN068A_14891,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Ostellato,44.75,11.933333,WN068A_14890,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Ostellato,44.75,11.933333,WN068A_14889,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Ostellato,44.75,11.933333,WN068A_14888,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Ostellato,44.75,11.933333,WN068A_14887,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Ostellato,44.75,11.933333,WN068A_14886,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Ostellato,44.75,11.933333,WN068A_14885,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Ostellato,44.75,11.933333,WN068A_14884,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,181,pool size,female,adult,Ostellato,44.75,11.933333,WN067B_14883,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Ostellato,44.75,11.933333,WN067B_14882,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Ostellato,44.75,11.933333,WN067B_14881,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,121,pool size,female,adult,Ostellato,44.75,11.933333,WN066A_14880,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Ostellato,44.75,11.933333,WN066A_14879,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Ostellato,44.75,11.933333,WN066A_14878,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Ferrara,44.839167,11.6175,WN065A_14877,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,86,pool size,female,adult,Ferrara,44.839167,11.6175,WN047B_14876,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Ferrara,44.839167,11.6175,WN047B_14875,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Ferrara,44.839167,11.6175,WN047B_14874,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Ferrara,44.839167,11.6175,WN047B_14873,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Ferrara,44.839167,11.6175,WN047B_14872,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Ferrara,44.839167,11.6175,WN047B_14871,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Comacchio,44.7,12.183333,COMA10_14870,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Comacchio,44.7,12.183333,COMA10_14869,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Comacchio,44.7,12.183333,COMA10_14868,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Comacchio,44.7,12.183333,COMA10_14867,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Comacchio,44.7,12.183333,COMA10_14866,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Comacchio,44.7,12.183333,COMA10_14865,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Comacchio,44.7,12.183333,COMA10_14864,morphological,Emilia-Romagna
Culex,pipiens,6/11/2023,6/17/2023,Jun,200,pool size,female,adult,Comacchio,44.7,12.183333,COMA10_14863,morphological,Emilia-Romagna
Culex,pipiens,8/13/2023,8/19/2023,Aug,59,pool size,female,adult,Anzola Emilia,44.547222,11.195556,BONORD09_16069,morphological,Emilia-Romagna
Culex,pipiens,8/13/2023,8/19/2023,Aug,74,pool size,female,adult,Sala Bolognese,44.616667,11.25,BONORD07_16068,morphological,Emilia-Romagna
Culex,pipiens,8/13/2023,8/19/2023,Aug,58,pool size,female,adult,Crevalcore,44.716667,11.15,BONORD02_16067,morphological,Emilia-Romagna
Culex,pipiens,8/13/2023,8/19/2023,Aug,74,pool size,female,adult,Crevalcore,44.716667,11.15,BONORD01_16066,morphological,Emilia-Romagna
Culex,pipiens,8/13/2023,8/19/2023,Aug,54,pool size,female,adult,Cortemaggiore,45,9.933333,WN014A_16065,morphological,Emilia-Romagna
Culex,pipiens,8/13/2023,8/19/2023,Aug,120,pool size,female,adult,Cadeo,44.966667,9.833333,WN013A_16064,morphological,Emilia-Romagna
Culex,pipiens,8/13/2023,8/19/2023,Aug,200,pool size,female,adult,Cadeo,44.966667,9.833333,WN013A_16063,morphological,Emilia-Romagna
Culex,pipiens,8/13/2023,8/19/2023,Aug,200,pool size,female,adult,Cadeo,44.966667,9.833333,WN013A_16062,morphological,Emilia-Romagna
Culex,pipiens,8/13/2023,8/19/2023,Aug,170,pool size,female,adult,Castelvetro Piacentino,45.1,9.983333,WN006A_16061,morphological,Emilia-Romagna
Culex,pipiens,8/13/2023,8/19/2023,Aug,22,pool size,female,adult,Caorso,45.05,9.866667,WN005A_16060,morphological,Emilia-Romagna
Culex,pipiens,8/13/2023,8/19/2023,Aug,20,pool size,female,adult,Piacenza,45.047778,9.700556,WN004A_16059,morphological,Emilia-Romagna
Culex,pipiens,8/13/2023,8/19/2023,Aug,198,pool size,female,adult,Calendasco,45.083333,9.6,WN003A_16058,morphological,Emilia-Romagna
Culex,pipiens,8/13/2023,8/19/2023,Aug,58,pool size,female,adult,San Martino In Rio,44.733333,10.783333,WN076A_16057,morphological,Emilia-Romagna
Culex,pipiens,8/13/2023,8/19/2023,Aug,15,pool size,female,adult,Montecchio Emilia,44.683333,10.433333,WN074A_16056,morphological,Emilia-Romagna
Culex,pipiens,8/13/2023,8/19/2023,Aug,79,pool size,female,adult,Bagnolo In Piano,44.766667,10.683333,WN057A_16055,morphological,Emilia-Romagna
Culex,pipiens,8/13/2023,8/19/2023,Aug,51,pool size,female,adult,Gattatico,44.8,10.466667,WN056A_16054,morphological,Emilia-Romagna
Culex,pipiens,8/13/2023,8/19/2023,Aug,67,pool size,female,adult,Fabbrico,44.866667,10.8,WN040A_16053,morphological,Emilia-Romagna
Culex,pipiens,8/13/2023,8/19/2023,Aug,35,pool size,female,adult,Novellara,44.85,10.733333,WN039A_16052,morphological,Emilia-Romagna
Culex,pipiens,8/13/2023,8/19/2023,Aug,32,pool size,female,adult,Brescello,44.9,10.516667,WN038A_16051,morphological,Emilia-Romagna
Culex,pipiens,8/13/2023,8/19/2023,Aug,177,pool size,female,adult,Luzzara,44.966667,10.683333,WN019A_16050,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,82,pool size,female,adult,Terre Del Reno,44.808124,11.405098,WN063A_16049,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,6,pool size,female,adult,Bondeno,44.883333,11.416667,WN045A_16048,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,79,pool size,female,adult,Finale Emilia,44.833333,11.283333,WN044B_16047,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,45,pool size,female,adult,Mirandola,44.886667,11.066667,WN043A_16046,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,27,pool size,female,adult,Bondeno,44.883333,11.416667,WN024A_16045,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,20,pool size,female,adult,Bondeno,44.883333,11.416667,WN023A_16044,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,35,pool size,female,adult,Concordia Sulla Secchia,44.916667,10.983333,WN021B_16043,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,112,pool size,female,adult,San Prospero,44.783333,11.016667,WN060A_16042,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,58,pool size,female,adult,Carpi,44.783333,10.883333,WN059A_16041,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,74,pool size,female,adult,Novi Di Modena,44.883333,10.9,WN041A_16040,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,65,pool size,female,adult,Ostellato,44.75,11.933333,WN068A_16039,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,138,pool size,female,adult,Ostellato,44.75,11.933333,WN067B_16038,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,34,pool size,female,adult,Ostellato,44.75,11.933333,WN066A_16037,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,11,pool size,female,adult,Ferrara,44.839167,11.6175,WN065A_16036,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,14,pool size,female,adult,Ferrara,44.839167,11.6175,WN047B_16035,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,71,pool size,female,adult,Comacchio,44.7,12.183333,COMA10_16034,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,33,pool size,female,adult,Nonantola,44.678056,11.042222,WN078A_16033,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,55,pool size,female,adult,San Cesario Sul Panaro,44.561389,11.033889,WN092A_16032,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,175,pool size,female,adult,Modena,44.646944,10.925556,WN077A_16031,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,200,pool size,female,adult,Modena,44.646944,10.925556,WN077A_16030,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,104,pool size,female,adult,Formigine,44.607222,10.933333,WN090A_16029,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,130,pool size,female,adult,Medicina,44.483333,11.633333,WN110A_16028,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,191,pool size,female,adult,Budrio,44.55,11.533333,WN109A_16027,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,127,pool size,female,adult,Molinella,44.616667,11.666667,WN097B_16026,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,91,pool size,female,adult,Budrio,44.55,11.533333,WN096A_16025,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,110,pool size,female,adult,Sissa Trecasali,44.9602,10.2616,WN036A_16024,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,90,pool size,female,adult,Soragna,44.933333,10.116667,WN035A_16023,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,11,pool size,female,adult,Colorno,44.933333,10.383333,WN017A_16022,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,100,pool size,female,adult,Roccabianca,45,10.216667,WN016A_16021,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,51,pool size,female,adult,Polesine Zibello,45.016667,10.083333,WN015A_16020,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,200,pool size,female,adult,Polesine Zibello,45.016667,10.083333,WN015A_16019,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,200,pool size,female,adult,Polesine Zibello,45.016667,10.083333,WN015A_16018,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,200,pool size,female,adult,Polesine Zibello,45.016667,10.083333,WN015A_16017,morphological,Emilia-Romagna
Culex,pipiens,8/6/2023,8/12/2023,Aug,200,pool size,female,adult,Polesine Zibello,45.016667,10.083333,WN015A_16016,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,123,pool size,female,adult,Argenta,44.615278,11.833333,WN101A_16015,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,108,pool size,female,adult,Argenta,44.615278,11.833333,WN099A_16014,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,71,pool size,female,adult,Argenta,44.615278,11.833333,WN085A_16013,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,48,pool size,female,adult,Argenta,44.615278,11.833333,WN083A_16012,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,90,pool size,female,adult,Poggio Renatico,44.766667,11.5,WN064A_16011,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,20,pool size,female,adult,San Martino In Rio,44.733333,10.783333,WN076A_16010,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,34,pool size,female,adult,Montecchio Emilia,44.683333,10.433333,WN074A_16009,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,170,pool size,female,adult,Bagnolo In Piano,44.766667,10.683333,WN057A_16008,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,64,pool size,female,adult,Gattatico,44.8,10.466667,WN056A_16007,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,202,pool size,female,adult,Fabbrico,44.866667,10.8,WN040A_16006,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,18,pool size,female,adult,Novellara,44.85,10.733333,WN039A_16005,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,200,pool size,female,adult,Brescello,44.9,10.516667,WN038A_16004,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,77,pool size,female,adult,Luzzara,44.966667,10.683333,WN019A_16003,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,50,pool size,female,adult,Goro,44.85,12.3,WN052A_16002,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,144,pool size,female,adult,Fiscaglia,44.270833,11.934722,WN050A_16001,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,75,pool size,female,adult,Jolanda Di Savoia,44.883333,11.983333,WN049A_16000,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,168,pool size,female,adult,Copparo,44.9,11.833333,WN048A_15999,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,114,pool size,female,adult,Mesola,44.916667,12.233333,WN030A_15998,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,30,pool size,female,adult,Berra,44.983333,11.966667,WN029A_15997,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,32,pool size,female,adult,Berra,44.983333,11.966667,WN028A_15996,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,55,pool size,female,adult,Ro,44.933333,11.75,WN027A_15995,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,8,pool size,female,adult,Comacchio,44.7,12.183333,COMA02_15994,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,13,pool size,female,adult,Ravenna,44.416111,12.201667,WN124A_15993,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,200,pool size,female,adult,Ravenna,44.416111,12.201667,WN124A_15992,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,162,pool size,female,adult,Ravenna,44.416111,12.201667,WN114A_15991,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,92,pool size,female,adult,Lugo,44.416667,11.916667,WN112A_15990,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,200,pool size,female,adult,Lugo,44.416667,11.916667,WN112A_15989,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,200,pool size,female,adult,Lugo,44.416667,11.916667,WN112A_15988,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,40,pool size,female,adult,Bologna,44.493889,11.342778,WN108A_15987,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,28,pool size,female,adult,San Pietro In Casale,44.7,11.4,BONORD14_15986,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,149,pool size,female,adult,Anzola Emilia,44.547222,11.195556,BONORD09_15985,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,206,pool size,female,adult,Sala Bolognese,44.616667,11.25,BONORD07_15984,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,38,pool size,female,adult,Crevalcore,44.716667,11.15,BONORD02_15983,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,54,pool size,female,adult,Crevalcore,44.716667,11.15,BONORD01_15982,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,177,pool size,female,adult,Cortemaggiore,45,9.933333,WN014A_15981,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,190,pool size,female,adult,Cadeo,44.966667,9.833333,WN013A_15980,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,200,pool size,female,adult,Cadeo,44.966667,9.833333,WN013A_15979,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,125,pool size,female,adult,Castelvetro Piacentino,45.1,9.983333,WN006A_15978,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,200,pool size,female,adult,Castelvetro Piacentino,45.1,9.983333,WN006A_15977,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,120,pool size,female,adult,Caorso,45.05,9.866667,WN005A_15976,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,55,pool size,female,adult,Piacenza,45.047778,9.700556,WN004A_15975,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,120,pool size,female,adult,Calendasco,45.083333,9.6,WN003A_15974,morphological,Emilia-Romagna
Culex,pipiens,7/30/2023,8/5/2023,Jul,200,pool size,female,adult,Calendasco,45.083333,9.6,WN003A_15973,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,75,pool size,female,adult,Terre Del Reno,44.808124,11.405098,WN063A_15972,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,14,pool size,female,adult,Bondeno,44.883333,11.416667,WN045A_15971,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,165,pool size,female,adult,Finale Emilia,44.833333,11.283333,WN044B_15970,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,75,pool size,female,adult,Mirandola,44.886667,11.066667,WN043A_15969,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,40,pool size,female,adult,Mirandola,44.886667,11.066667,WN042A_15968,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,24,pool size,female,adult,Bondeno,44.883333,11.416667,WN024A_15967,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,15,pool size,female,adult,Bondeno,44.883333,11.416667,WN023A_15966,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,37,pool size,female,adult,Concordia Sulla Secchia,44.916667,10.983333,WN021B_15965,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,180,pool size,female,adult,Sissa Trecasali,44.9602,10.2616,WN036A_15964,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,200,pool size,female,adult,Sissa Trecasali,44.9602,10.2616,WN036A_15963,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,80,pool size,female,adult,Soragna,44.933333,10.116667,WN035A_15962,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,200,pool size,female,adult,Soragna,44.933333,10.116667,WN035A_15961,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,190,pool size,female,adult,Colorno,44.933333,10.383333,WN017A_15960,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,200,pool size,female,adult,Roccabianca,45,10.216667,WN016A_15959,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,200,pool size,female,adult,Roccabianca,45,10.216667,WN016A_15958,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,200,pool size,female,adult,Roccabianca,45,10.216667,WN016A_15957,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,193,pool size,female,adult,Polesine Zibello,45.016667,10.083333,WN015A_15956,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,200,pool size,female,adult,Polesine Zibello,45.016667,10.083333,WN015A_15955,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,200,pool size,female,adult,Polesine Zibello,45.016667,10.083333,WN015A_15954,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,200,pool size,female,adult,Polesine Zibello,45.016667,10.083333,WN015A_15953,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,200,pool size,female,adult,Polesine Zibello,45.016667,10.083333,WN015A_15952,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,200,pool size,female,adult,Polesine Zibello,45.016667,10.083333,WN015A_15951,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,159,pool size,female,adult,Medicina,44.483333,11.633333,WN110A_15950,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,77,pool size,female,adult,Budrio,44.55,11.533333,WN109A_15949,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,200,pool size,female,adult,Budrio,44.55,11.533333,WN109A_15948,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,200,pool size,female,adult,Budrio,44.55,11.533333,WN109A_15947,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,200,pool size,female,adult,Budrio,44.55,11.533333,WN109A_15946,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,113,pool size,female,adult,Molinella,44.616667,11.666667,WN097B_15945,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,200,pool size,female,adult,Molinella,44.616667,11.666667,WN097B_15944,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,200,pool size,female,adult,Molinella,44.616667,11.666667,WN097B_15943,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,200,pool size,female,adult,Molinella,44.616667,11.666667,WN097B_15942,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,168,pool size,female,adult,Budrio,44.55,11.533333,WN096A_15941,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,200,pool size,female,adult,Budrio,44.55,11.533333,WN096A_15940,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,180,pool size,female,adult,San Prospero,44.783333,11.016667,WN060A_15937,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,45,pool size,female,adult,Carpi,44.783333,10.883333,WN059A_15936,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,120,pool size,female,adult,Novi Di Modena,44.883333,10.9,WN041A_15935,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,207,pool size,female,adult,Ostellato,44.75,11.933333,WN068A_15934,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,65,pool size,female,adult,Ostellato,44.75,11.933333,WN067B_15933,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,28,pool size,female,adult,Ostellato,44.75,11.933333,WN066A_15932,morphological,Emilia-Romagna
Culex,pipiens,7/23/2023,7/29/2023,Jul,20,pool size,female,adult,Ferrara,44.839167,11.6175,WN065A_15931,morphological,Emilia-Romagna
